"File Name","Label"
"2021-05-07-12-57-45-Messung_4_(F)_28.csv","SittingOnEdge"
"2021-05-07-12-57-45-Messung_4_(F)_29.csv","SittingOnEdge"
"2021-05-07-12-57-45-Messung_4_(F)_30.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_31.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_32.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_33.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_34.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_35.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_36.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_37.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_38.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_39.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_40.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_41.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_42.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_43.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_44.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_45.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_46.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_47.csv","SittingOnEdge"
"2021-05-07-12-57-46-Messung_4_(F)_48.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_49.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_50.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_51.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_52.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_53.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_54.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_55.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_56.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_57.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_58.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_59.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_60.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_61.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_62.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_63.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_64.csv","SittingOnEdge"
"2021-05-07-12-57-47-Messung_4_(F)_65.csv","SittingOnEdge"
"2021-05-07-12-57-48-Messung_4_(F)_66.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_67.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_68.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_69.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_70.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_71.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_72.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_73.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_74.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_75.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_76.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_77.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_78.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_79.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_80.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_81.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_82.csv","LyingOnBed"
"2021-05-07-12-57-48-Messung_4_(F)_83.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_84.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_85.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_86.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_87.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_88.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_89.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_90.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_91.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_92.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_93.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_94.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_95.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_96.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_97.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_98.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_99.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_100.csv","LyingOnBed"
"2021-05-07-12-57-49-Messung_4_(F)_101.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_102.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_103.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_104.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_105.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_106.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_107.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_108.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_109.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_110.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_111.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_112.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_113.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_114.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_115.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_116.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_117.csv","LyingOnBed"
"2021-05-07-12-57-50-Messung_4_(F)_118.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_119.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_120.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_121.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_122.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_123.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_124.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_125.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_126.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_127.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_128.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_129.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_130.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_131.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_132.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_133.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_134.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_135.csv","LyingOnBed"
"2021-05-07-12-57-51-Messung_4_(F)_136.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_137.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_138.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_139.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_140.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_141.csv","LyingOnBed"
"2021-05-07-12-57-52-Messung_4_(F)_142.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_143.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_144.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_145.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_146.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_147.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_148.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_149.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_150.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_151.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_152.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_153.csv","Supine"
"2021-05-07-12-57-52-Messung_4_(F)_154.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_155.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_156.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_157.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_158.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_159.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_160.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_161.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_162.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_163.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_164.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_165.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_166.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_167.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_168.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_169.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_170.csv","Supine"
"2021-05-07-12-57-53-Messung_4_(F)_171.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_172.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_173.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_174.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_175.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_176.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_177.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_178.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_179.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_180.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_181.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_182.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_183.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_184.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_185.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_186.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_187.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_188.csv","Supine"
"2021-05-07-12-57-54-Messung_4_(F)_189.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_190.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_191.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_192.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_193.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_194.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_195.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_196.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_197.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_198.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_199.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_200.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_201.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_202.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_203.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_204.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_205.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_206.csv","Supine"
"2021-05-07-12-57-55-Messung_4_(F)_207.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_208.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_209.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_210.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_211.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_212.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_213.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_214.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_215.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_216.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_217.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_218.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_219.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_220.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_221.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_222.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_223.csv","Supine"
"2021-05-07-12-57-56-Messung_4_(F)_224.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_225.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_226.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_227.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_228.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_229.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_230.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_231.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_232.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_233.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_234.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_235.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_236.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_237.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_238.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_239.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_240.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_241.csv","Supine"
"2021-05-07-12-57-57-Messung_4_(F)_242.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_243.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_244.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_245.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_246.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_247.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_248.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_249.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_250.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_251.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_252.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_253.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_254.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_255.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_256.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_257.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_258.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_259.csv","Supine"
"2021-05-07-12-57-58-Messung_4_(F)_260.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_261.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_262.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_263.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_264.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_265.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_266.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_267.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_268.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_269.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_270.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_271.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_272.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_273.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_274.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_275.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_276.csv","Supine"
"2021-05-07-12-57-59-Messung_4_(F)_277.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_278.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_279.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_280.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_281.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_282.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_283.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_284.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_285.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_286.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_287.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_288.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_289.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_290.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_291.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_292.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_293.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_294.csv","Supine"
"2021-05-07-12-58-00-Messung_4_(F)_295.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_296.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_297.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_298.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_299.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_300.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_301.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_302.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_303.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_304.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_305.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_306.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_307.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_308.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_309.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_310.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_311.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_312.csv","Supine"
"2021-05-07-12-58-01-Messung_4_(F)_313.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_314.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_315.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_316.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_317.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_318.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_319.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_320.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_321.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_322.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_323.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_324.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_325.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_326.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_327.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_328.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_329.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_330.csv","Supine"
"2021-05-07-12-58-02-Messung_4_(F)_331.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_332.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_333.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_334.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_335.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_336.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_337.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_338.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_339.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_340.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_341.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_342.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_343.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_344.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_345.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_346.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_347.csv","Supine"
"2021-05-07-12-58-03-Messung_4_(F)_348.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_349.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_350.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_351.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_352.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_353.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_354.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_355.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_356.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_357.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_358.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_359.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_360.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_361.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_362.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_363.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_364.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_365.csv","Supine"
"2021-05-07-12-58-04-Messung_4_(F)_366.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_367.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_368.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_369.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_370.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_371.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_372.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_373.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_374.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_375.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_376.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_377.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_378.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_379.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_380.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_381.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_382.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_383.csv","Supine"
"2021-05-07-12-58-05-Messung_4_(F)_384.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_385.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_386.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_387.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_388.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_389.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_390.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_391.csv","Supine"
"2021-05-07-12-58-06-Messung_4_(F)_392.csv","Supine"
